home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Arsenal, Leicester,H, 0.482441519932, 0.518754988029, 0.525291828794, 0.521251002406, 0.526742301459, 0.529775715391, 0.511508951407, 0.518754988029
Chelsea, Burnley,A, 0.115243928043, -0.0856406163669, -0.0325716726899, -0.0657470855483, -0.0982576985413, -0.0835517725533, -0.0834277574541, -0.0923561230824
Everton, Stoke,H, 0.535868657679, 0.425470494744, 0.476687586569, 0.415022145221, 0.400791731116, 0.428793906459, 0.430590934135, 0.418754988029
Southampton, Swansea,D, 0.441167249425, 0.219199867682, 0.303826739551, 0.2754872615, 0.197251908108, 0.226782171337, 0.216687190819, 0.284225840047
Watford, Liverpool,D, 0.826496440429, 0.0669156037221, 0.15063525019, 0.140352126365, 0.0389405624612, 0.102425396037, 0.0610095351415, 0.112552020304
West Brom, Bournemouth,H, 1.21920994485, 0.433582270389, 0.139140997316, 0.123209269222, 0.0271758565788, 0.465859063819, 0.0493816281648, 0.0935150662168
Man United, West Ham,H, 1.6663949022, 1.06350353023, 0.757813663233, 0.690723946326, 0.639545727981, 1.07336186337, 0.685219778454, 0.721930366763
Newcastle, Tottenham,A, 1.42227087273, 1.5545749588, 1.2475524692, 1.16363035027, 1.1171006468, 1.55708699899, 1.16368867798, 1.21300179533
Bournemouth, Watford,A, 1.26374499611, 1.34624162547, 1.03062125227, 0.932051402898, 0.917100646797, 1.33395496215, 0.944437341077, 1.004668462
Burnley, West Brom,A, 1.03654159211, 1.28168896409, 0.967037437243, 0.839565853765, 0.864469067849, 1.27427027746, 0.873008769648, 0.944849048909
Liverpool, Crystal Palace,H, 1.02370266126, 1.87138480518, 1.54433057387, 1.38564093909, 1.42944081926, 1.85728914539, 1.47988671975, 1.52140254026
Southampton, West Ham,H, 0.973354022422, 2.35749591629, 2.02052105006, 1.85854734303, 1.90349271547, 2.34647833458, 1.93907039322, 2.00841552727
Stoke, Arsenal,H, 0.895574902911, 2.09641217245, 1.74933460938, 1.55805473219, 1.65349271547, 2.09845461916, 1.66356018914, 1.73764328876
Swansea, Man United,A, 0.839972265658, 2.73005272544, 2.35154815105, 2.10549998767, 2.29752081851, 2.74173260524, 2.2940772131, 2.39230777321
