Season, Home, Away, HG, AG, Result, Before: P[Home], Before: P[Draw], Before: P[Away], Before: Sum, After: P[Home], After: P[Draw], After: P[Away], After: Sum
13-14, Aston Villa, Crystal Palace, 0, 1, A, 0.456166200088, 0.350523058789, 0.193310741123, 1.0, 0.345755120082, 0.41547075291, 0.238774127008, 1.0
13-14, Cardiff, Southampton, 0, 3, A, 0.264744216357, 0.373737373737, 0.361518409906, 1.0, 0.137047898338, 0.373737373737, 0.489214727925, 1.0
13-14, Chelsea, Swansea, 1, 0, H, 0.591872146119, 0.322648401826, 0.0854794520548, 1.0, 0.632684931507, 0.322648401826, 0.0446666666667, 1.0
13-14, Everton, Sunderland, 0, 1, A, 0.582617093192, 0.324577498793, 0.0928054080155, 1.0, 0.467795267987, 0.392119748914, 0.1400849831, 1.0
13-14, Hull, Man United, 2, 3, A, 0.133374008542, 0.339719341062, 0.526906650397, 1.0, 0.133374008542, 0.339719341062, 0.526906650397, 1.0
13-14, Man City, Liverpool, 2, 1, H, 0.436825667235, 0.388131743328, 0.175042589438, 1.0, 0.493143100512, 0.388131743328, 0.118725156161, 1.0
13-14, Newcastle, Stoke, 5, 1, H, 0.478346180799, 0.348002803083, 0.173651016118, 1.0, 0.687007708479, 0.348002803083, -0.0350105115624, 1.0
13-14, Norwich, Fulham, 1, 2, A, 0.406689590497, 0.369490465771, 0.223819943732, 1.0, 0.299502969678, 0.432541419194, 0.267955611128, 1.0
13-14, Tottenham, West Brom, 1, 1, D, 0.535743535744, 0.339885339885, 0.124371124371, 1.0, 0.423524043524, 0.405896805897, 0.170579150579, 1.0
13-14, West Ham, Arsenal, 1, 3, A, 0.14159626781, 0.344849325432, 0.513554406758, 1.0, 0.14159626781, 0.344849325432, 0.513554406758, 1.0
13-14, Aston Villa, Swansea, 1, 1, D, 0.300647088104, 0.376472540236, 0.322880371661, 1.0, 0.300647088104, 0.376472540236, 0.322880371661, 1.0
13-14, Cardiff, Sunderland, 2, 2, D, 0.370574861968, 0.368139006171, 0.261286131861, 1.0, 0.370574861968, 0.368139006171, 0.261286131861, 1.0
13-14, Hull, Fulham, 6, 0, H, 0.416783653096, 0.358914365934, 0.22430198097, 1.0, 0.650070191858, 0.358914365934, -0.0089845577916, 1.0
13-14, Man City, Crystal Palace, 1, 0, H, 0.694909952183, 0.26992000715, 0.0351700406668, 1.0, 0.694909952183, 0.26992000715, 0.0351700406668, 1.0
13-14, Norwich, Man United, 0, 1, A, 0.13425529311, 0.344266307673, 0.521478399217, 1.0, 0.13425529311, 0.344266307673, 0.521478399217, 1.0
13-14, West Ham, West Brom, 3, 3, D, 0.361653645833, 0.37353515625, 0.264811197917, 1.0, 0.361653645833, 0.37353515625, 0.264811197917, 1.0
13-14, Chelsea, Liverpool, 2, 1, H, 0.380261479592, 0.379783163265, 0.239955357143, 1.0, 0.442235331633, 0.423198341836, 0.134566326531, 1.0
13-14, Everton, Southampton, 2, 1, H, 0.460031686591, 0.357626386288, 0.182341927121, 1.0, 0.514028517932, 0.357626386288, 0.12834509578, 1.0
13-14, Newcastle, Arsenal, 0, 1, A, 0.210864575363, 0.374751338944, 0.414384085692, 0.999999999999, 0.152302983932, 0.374751338944, 0.472945677123, 0.999999999999
13-14, Tottenham, Stoke, 3, 0, H, 0.570705959974, 0.315812623708, 0.113481416318, 1.0, 0.656564767979, 0.315812623708, 0.0276226083128, 1.0
13-14, Arsenal, Cardiff, 2, 0, H, 0.634950747902, 0.301495804451, 0.0635534476468, 1.0, 0.634950747902, 0.301495804451, 0.0635534476468, 1.0
13-14, Crystal Palace, Norwich, 1, 1, D, 0.360026255333, 0.368723334427, 0.27125041024, 1.0, 0.360026255333, 0.368723334427, 0.27125041024, 1.0
13-14, Fulham, West Ham, 2, 1, H, 0.339976939549, 0.380662164388, 0.279360896063, 1.0, 0.405979245594, 0.424015812881, 0.170004941525, 1.0
13-14, Liverpool, Hull, 2, 0, H, 0.598207008965, 0.329258353708, 0.0725346373268, 1.0, 0.65847595762, 0.329258353708, 0.0122656886716, 1.0
13-14, Man United, Tottenham, 1, 2, A, 0.457892509522, 0.36704753844, 0.175059952038, 1.0, 0.350290591057, 0.430342784596, 0.219366624347, 1.0
13-14, Southampton, Chelsea, 0, 3, A, 0.219254658385, 0.371583850932, 0.409161490683, 1.0, 0.101086956522, 0.371583850932, 0.527329192546, 1.0
13-14, Stoke, Everton, 1, 1, D, 0.221840873635, 0.36271450858, 0.415444617785, 1.0, 0.221840873635, 0.36271450858, 0.415444617785, 1.0
13-14, Sunderland, Aston Villa, 0, 1, A, 0.392475689463, 0.370157819225, 0.237366491312, 1.0, 0.316212338594, 0.370157819225, 0.313629842181, 1.0
13-14, Swansea, Man City, 2, 3, A, 0.144443010197, 0.367884342326, 0.487672647476, 0.999999999999, 0.144443010197, 0.367884342326, 0.487672647476, 0.999999999999
13-14, West Brom, Newcastle, 1, 0, H, 0.325688830226, 0.386404883683, 0.287906286091, 1.0, 0.393119947203, 0.429356541825, 0.177523510971, 1.0
13-14, Cardiff, West Ham, 0, 2, A, 0.423932926829, 0.36631097561, 0.209756097561, 1.0, 0.26234222561, 0.461364329268, 0.276293445122, 1.0
13-14, Everton, Norwich, 2, 0, H, 0.597007675119, 0.308073447974, 0.0949188769066, 1.0, 0.657456523851, 0.308073447974, 0.0344700281745, 1.0
13-14, Fulham, Sunderland, 1, 4, A, 0.387138057911, 0.367461206207, 0.245400735882, 1.0, 0.236218205087, 0.367461206207, 0.396320588706, 1.0
13-14, Hull, Chelsea, 0, 2, A, 0.1390687251, 0.332669322709, 0.528261952191, 1.0, 0.1390687251, 0.332669322709, 0.528261952191, 1.0
13-14, Man United, Swansea, 2, 0, H, 0.542742601108, 0.330503478363, 0.126753920528, 0.999999999999, 0.611331210942, 0.330503478363, 0.0581653106942, 0.999999999999
13-14, Southampton, West Brom, 1, 0, H, 0.462385583524, 0.356264302059, 0.181350114416, 0.999999999999, 0.516147025172, 0.356264302059, 0.127588672768, 0.999999999999
13-14, Tottenham, Crystal Palace, 2, 0, H, 0.607472324723, 0.304520295203, 0.0880073800738, 1.0, 0.607472324723, 0.304520295203, 0.0880073800738, 1.0
13-14, Newcastle, Man City, 0, 2, A, 0.155291922154, 0.360437216742, 0.484270861104, 1.0, 0.155291922154, 0.360437216742, 0.484270861104, 1.0
13-14, Stoke, Liverpool, 3, 5, A, 0.151076320939, 0.347553816047, 0.501369863014, 1.0, 0.151076320939, 0.347553816047, 0.501369863014, 1.0
13-14, Aston Villa, Arsenal, 1, 2, A, 0.13854218672, 0.346480279581, 0.514977533699, 1.0, 0.13854218672, 0.346480279581, 0.514977533699, 1.0
13-14, Arsenal, Fulham, 2, 0, H, 0.64630738523, 0.297072521623, 0.056620093147, 1.0, 0.64630738523, 0.297072521623, 0.056620093147, 1.0
13-14, Crystal Palace, Stoke, 1, 0, H, 0.381398352979, 0.360729856289, 0.257871790731, 0.999999999999, 0.443258517681, 0.405478766349, 0.151262715969, 0.999999999999
13-14, Liverpool, Aston Villa, 2, 2, D, 0.635736973711, 0.306818949787, 0.057444076502, 1.0, 0.517896195175, 0.376137054808, 0.105966750017, 1.0
13-14, Man City, Cardiff, 4, 2, H, 0.681179775281, 0.281835205993, 0.0369850187266, 1.0, 0.681179775281, 0.281835205993, 0.0369850187266, 1.0
13-14, Norwich, Hull, 1, 0, H, 0.363547280745, 0.366487016169, 0.269965703087, 1.0, 0.42719255267, 0.410832925037, 0.161974522293, 1.0
13-14, Sunderland, Southampton, 2, 2, D, 0.281722550953, 0.372781065089, 0.345496383958, 1.0, 0.281722550953, 0.372781065089, 0.345496383958, 1.0
13-14, West Ham, Newcastle, 1, 3, A, 0.282962962963, 0.379917695473, 0.337119341564, 1.0, 0.183530864198, 0.379917695473, 0.436551440329, 1.0
13-14, Chelsea, Man United, 3, 1, H, 0.467477968947, 0.360889634914, 0.171632396139, 1.0, 0.547356273605, 0.360889634914, 0.0917540914811, 1.0
13-14, Swansea, Tottenham, 1, 3, A, 0.269639065817, 0.379389188306, 0.350971745876, 0.999999999999, 0.172284827698, 0.379389188306, 0.448325983995, 0.999999999999
13-14, West Brom, Everton, 1, 1, D, 0.254838709677, 0.376451612903, 0.368709677419, 0.999999999999, 0.254838709677, 0.376451612903, 0.368709677419, 0.999999999999
13-14, Crystal Palace, Hull, 1, 0, H, 0.357248642422, 0.360375185124, 0.282376172454, 1.0, 0.42152377818, 0.405148922165, 0.173327299655, 1.0
13-14, Liverpool, Everton, 4, 0, H, 0.442646633921, 0.37402484831, 0.183328517769, 1.0, 0.665587980353, 0.37402484831, -0.0396128286626, 1.0
13-14, Man United, Cardiff, 2, 0, H, 0.648158721096, 0.289323437054, 0.0625178418498, 1.0, 0.648158721096, 0.289323437054, 0.0625178418498, 1.0
13-14, Norwich, Newcastle, 0, 0, D, 0.312448474856, 0.38120362737, 0.306347897774, 1.0, 0.312448474856, 0.38120362737, 0.306347897774, 1.0
13-14, Southampton, Arsenal, 2, 2, D, 0.200779142943, 0.36634701828, 0.432873838777, 1.0, 0.200779142943, 0.36634701828, 0.432873838777, 1.0
13-14, Swansea, Fulham, 2, 0, H, 0.483155299918, 0.351547521227, 0.165297178855, 1.0, 0.56068200493, 0.351547521227, 0.0877704738427, 1.0
13-14, Aston Villa, West Brom, 4, 3, H, 0.329038652131, 0.374297984803, 0.296663363066, 1.0, 0.396134786918, 0.418097125867, 0.185768087215, 1.0
13-14, Chelsea, West Ham, 0, 0, D, 0.667362146051, 0.282861400894, 0.0497764530551, 1.0, 0.545448584203, 0.354575260805, 0.0999761549925, 1.0
13-14, Sunderland, Stoke, 1, 0, H, 0.40574929312, 0.364121897581, 0.230128809299, 1.0, 0.465174363808, 0.364121897581, 0.170703738611, 1.0
13-14, Tottenham, Man City, 1, 5, A, 0.219016596867, 0.386691484411, 0.394291918722, 1.0, -0.0232666356442, 0.386691484411, 0.636575151233, 1.0
13-14, Cardiff, Norwich, 2, 1, H, 0.37477854727, 0.372040586246, 0.253180866484, 1.0, 0.437300692543, 0.415997745209, 0.146701562248, 1.0
13-14, Everton, Aston Villa, 2, 1, H, 0.553234729592, 0.328440781303, 0.118324489105, 1.0, 0.597911256633, 0.328440781303, 0.0736479620642, 1.0
13-14, Fulham, Southampton, 0, 3, A, 0.24815527751, 0.376804619827, 0.375040102663, 1.0, 0.123163298043, 0.376804619827, 0.50003208213, 1.0
13-14, Hull, Tottenham, 1, 1, D, 0.216941829965, 0.36769017127, 0.415367998766, 1.0, 0.216941829965, 0.36769017127, 0.415367998766, 1.0
13-14, Newcastle, Sunderland, 0, 3, A, 0.43919928294, 0.361667164625, 0.199133552435, 1.0, 0.222166118912, 0.4893337317, 0.288500149388, 1.0
13-14, Stoke, Man United, 2, 1, H, 0.133309117327, 0.329700932316, 0.536989950357, 1.0, 0.219978205594, 0.376621867054, 0.403399927352, 1.0
13-14, West Ham, Swansea, 2, 0, H, 0.294981842192, 0.380323539122, 0.324694618686, 1.0, 0.400734565863, 0.445389567514, 0.153875866623, 1.0
13-14, Arsenal, Crystal Palace, 2, 0, H, 0.662851600388, 0.282120918202, 0.0550274814096, 1.0, 0.662851600388, 0.282120918202, 0.0550274814096, 1.0
13-14, West Brom, Liverpool, 1, 1, D, 0.147123181877, 0.347148925216, 0.505727892908, 1.0, 0.232410863689, 0.392848500451, 0.374740635861, 1.0
13-14, Man City, Chelsea, 0, 1, A, 0.441176470588, 0.370646766169, 0.188176763243, 1.0, 0.334186420837, 0.433582089552, 0.232231489611, 1.0
13-14, Aston Villa, West Ham, 0, 2, A, 0.406484962406, 0.365758145363, 0.227756892231, 1.0, 0.244753289474, 0.460894423559, 0.294352286968, 1.0
13-14, Chelsea, Newcastle, 3, 0, H, 0.659763103766, 0.277821122065, 0.0624157741684, 0.999999999999, 0.659763103766, 0.277821122065, 0.0624157741684, 0.999999999999
13-14, Crystal Palace, West Brom, 3, 1, H, 0.33834959484, 0.369604762692, 0.292045642467, 0.999999999999, 0.437597155614, 0.435796262609, 0.126606581776, 0.999999999999
13-14, Liverpool, Arsenal, 5, 1, H, 0.371788734642, 0.38614967289, 0.242061592468, 1.0, 0.623073240785, 0.558027764481, -0.181101005266, 1.0
13-14, Norwich, Man City, 0, 0, D, 0.0864242982052, 0.333640128854, 0.579935572941, 1.0, 0.177781868385, 0.380285319834, 0.441932811781, 1.0
13-14, Southampton, Stoke, 2, 2, D, 0.555451786131, 0.31811814149, 0.126430072379, 1.0, 0.439531870184, 0.386306327341, 0.174161802475, 1.0
13-14, Sunderland, Hull, 0, 2, A, 0.413199874883, 0.357835470754, 0.228964654363, 1.0, 0.249447919925, 0.454160150141, 0.296391929934, 1.0
13-14, Swansea, Cardiff, 3, 0, H, 0.461085582998, 0.356260769673, 0.182653647329, 1.0, 0.568868466398, 0.356260769673, 0.0748707639286, 1.0
13-14, Man United, Fulham, 2, 2, D, 0.687611673615, 0.262060750447, 0.0503275759381, 1.0, 0.562162001191, 0.335854675402, 0.101983323407, 1.0
13-14, Tottenham, Everton, 1, 0, H, 0.397637795276, 0.369921259843, 0.232440944882, 1.0, 0.457874015748, 0.414026771654, 0.128099212599, 1.0
13-14, Cardiff, Aston Villa, 0, 0, D, 0.340789473684, 0.378289473684, 0.280921052632, 1.0, 0.340789473684, 0.378289473684, 0.280921052632, 1.0
13-14, Hull, Southampton, 0, 1, A, 0.291329479769, 0.37093311313, 0.337737407102, 1.0, 0.225103220479, 0.37093311313, 0.403963666392, 1.0
13-14, West Brom, Chelsea, 1, 1, D, 0.117178739628, 0.32664274501, 0.556178515362, 1.0, 0.205460865665, 0.373777752859, 0.420761381476, 1.0
13-14, West Ham, Norwich, 2, 0, H, 0.411992562752, 0.367988844128, 0.220018593121, 1.0, 0.500193678339, 0.367988844128, 0.131817477534, 1.0
13-14, Arsenal, Man United, 0, 0, D, 0.383235434196, 0.379584060962, 0.237180504842, 1.0, 0.383235434196, 0.379584060962, 0.237180504842, 1.0
13-14, Fulham, Liverpool, 2, 3, A, 0.106619612876, 0.345310661961, 0.548069725163, 1.0, 0.106619612876, 0.345310661961, 0.548069725163, 1.0
13-14, Newcastle, Tottenham, 0, 4, A, 0.264457439896, 0.383528265107, 0.352014294997, 1.0, 0.0052631578948, 0.383528265107, 0.611208576998, 1.0
13-14, Stoke, Swansea, 1, 1, D, 0.330081031917, 0.373573672896, 0.296345295188, 1.0, 0.330081031917, 0.373573672896, 0.296345295188, 1.0
13-14, Arsenal, Sunderland, 4, 1, H, 0.624794475501, 0.30006576784, 0.075139756659, 1.0, 0.624794475501, 0.30006576784, 0.075139756659, 1.0
13-14, Cardiff, Hull, 0, 4, A, 0.332284768212, 0.367715231788, 0.3, 1.0, 0.052284768212, 0.367715231788, 0.58, 1.0
13-14, Chelsea, Everton, 1, 0, H, 0.54241522903, 0.328138013087, 0.129446757882, 0.999999999999, 0.588173706127, 0.328138013087, 0.083688280785, 0.999999999999
13-14, Crystal Palace, Man United, 0, 2, A, 0.137658813371, 0.332058714691, 0.530282471938, 1.0, 0.137658813371, 0.332058714691, 0.530282471938, 1.0
13-14, Man City, Stoke, 1, 0, H, 0.661781478102, 0.291400547445, 0.0468179744526, 1.0, 0.661781478102, 0.291400547445, 0.0468179744526, 1.0
13-14, West Brom, Fulham, 1, 1, D, 0.452784503632, 0.370317618573, 0.176897877795, 1.0, 0.345738498789, 0.433285856716, 0.220975644495, 1.0
13-14, West Ham, Southampton, 3, 1, H, 0.281039302746, 0.376253905608, 0.342706791646, 1.0, 0.388883407334, 0.441747245519, 0.169369347147, 1.0
13-14, Liverpool, Swansea, 4, 3, H, 0.605814627682, 0.318976227947, 0.0752091443717, 1.0, 0.605814627682, 0.318976227947, 0.0752091443717, 1.0
13-14, Newcastle, Aston Villa, 1, 0, H, 0.405630701478, 0.364422774457, 0.229946524064, 0.999999999999, 0.46506763133, 0.364422774457, 0.170509594212, 0.999999999999
13-14, Norwich, Tottenham, 1, 0, H, 0.218164938883, 0.371499303729, 0.410335757388, 1.0, 0.296348444995, 0.415494352468, 0.288157202537, 1.0
13-14, Everton, West Ham, 1, 0, H, 0.555390419572, 0.323653824168, 0.120955756259, 0.999999999999, 0.599851377615, 0.323653824168, 0.0764947982162, 0.999999999999
13-14, Fulham, Chelsea, 1, 3, A, 0.108307494921, 0.330482198225, 0.561210306853, 0.999999999999, 0.108307494921, 0.330482198225, 0.561210306853, 0.999999999999
13-14, Hull, Newcastle, 1, 4, A, 0.36149697663, 0.364275208367, 0.274227815002, 0.999999999999, 0.21634253963, 0.364275208367, 0.419382252002, 0.999999999999
13-14, Southampton, Liverpool, 0, 3, A, 0.220640569395, 0.382794367941, 0.396565062664, 1.0, 0.0999535819278, 0.382794367941, 0.517252050131, 1.0
13-14, Stoke, Arsenal, 1, 0, H, 0.155763650752, 0.334872065418, 0.50936428383, 1.0, 0.240187285677, 0.381431020839, 0.378381693484, 1.0
13-14, Aston Villa, Norwich, 4, 1, H, 0.409389671362, 0.364319248826, 0.226291079812, 1.0, 0.52751173709, 0.364319248826, 0.108169014084, 1.0
13-14, Swansea, Crystal Palace, 1, 1, D, 0.477311643836, 0.341324200913, 0.181364155251, 1.0, 0.365336757991, 0.407191780822, 0.227471461187, 1.0
13-14, Tottenham, Cardiff, 1, 0, H, 0.61005616475, 0.306142462334, 0.0838013729161, 1.0, 0.61005616475, 0.306142462334, 0.0838013729161, 1.0
13-14, Cardiff, Fulham, 3, 1, H, 0.359278518037, 0.379915502112, 0.260805979851, 1.0, 0.455386740331, 0.44502437439, 0.0995888852783, 1.0
13-14, Chelsea, Tottenham, 4, 0, H, 0.539929500425, 0.325999756898, 0.134070742677, 1.0, 0.723957700255, 0.325999756898, -0.049957457153, 1.0
13-14, Crystal Palace, Southampton, 0, 1, A, 0.245038412292, 0.363316261204, 0.391645326504, 1.0, 0.184202944942, 0.363316261204, 0.452480793854, 1.0
13-14, Norwich, Stoke, 1, 1, D, 0.387951807229, 0.363212851406, 0.248835341365, 1.0, 0.387951807229, 0.363212851406, 0.248835341365, 1.0
13-14, West Brom, Man United, 0, 3, A, 0.173699015471, 0.354430379747, 0.471870604782, 1.0, 0.173699015471, 0.354430379747, 0.471870604782, 1.0
13-14, Aston Villa, Chelsea, 1, 0, H, 0.119375989148, 0.321049061723, 0.55957494913, 1.0, 0.207438390233, 0.368575627402, 0.423985982365, 1.0
13-14, Everton, Cardiff, 2, 1, H, 0.610931028273, 0.303979830722, 0.0850891410049, 1.0, 0.610931028273, 0.303979830722, 0.0850891410049, 1.0
13-14, Fulham, Newcastle, 1, 0, H, 0.288442541982, 0.382120513665, 0.329436944353, 1.0, 0.359598287784, 0.425372077708, 0.215029634508, 1.0
13-14, Hull, Man City, 0, 2, A, 0.12729208565, 0.346622500887, 0.526085413463, 1.0, 0.12729208565, 0.346622500887, 0.526085413463, 1.0
13-14, Southampton, Norwich, 4, 2, H, 0.531827770195, 0.328824916243, 0.139347313562, 1.0, 0.602053604666, 0.328824916243, 0.0691214790913, 1.0
13-14, Stoke, West Ham, 3, 1, H, 0.389460154242, 0.358451156812, 0.252088688946, 1.0, 0.481041131106, 0.425813785347, 0.0931450835476, 1.0
13-14, Sunderland, Crystal Palace, 0, 0, D, 0.414523212045, 0.354767879548, 0.230708908407, 1.0, 0.304833751568, 0.419291091593, 0.275875156839, 1.0
13-14, Swansea, West Brom, 1, 2, A, 0.431164901664, 0.360968229955, 0.207866868381, 1.0, 0.322529500756, 0.424871406959, 0.252599092284, 1.0
13-14, Man United, Liverpool, 0, 3, A, 0.328402366864, 0.386587771203, 0.285009861933, 1.0, 0.185404339251, 0.386587771203, 0.428007889546, 1.0
13-14, Tottenham, Arsenal, 0, 1, A, 0.28055783429, 0.378014766202, 0.341427399508, 1.0, 0.214700574241, 0.378014766202, 0.407284659557, 1.0
13-14, Cardiff, Liverpool, 3, 6, A, 0.0964285714286, 0.335416666667, 0.568154761905, 1.0, 0.0964285714286, 0.335416666667, 0.568154761905, 1.0
13-14, Chelsea, Arsenal, 6, 0, H, 0.4529187445, 0.354356116163, 0.192725139337, 1.0, 0.6717512467, 0.354356116163, -0.026107362863, 1.0
13-14, Everton, Swansea, 3, 2, H, 0.525408693448, 0.329742744899, 0.144848561653, 1.0, 0.572867824103, 0.329742744899, 0.0973894309978, 1.0
13-14, Hull, West Brom, 2, 0, H, 0.397096362476, 0.359444798979, 0.243458838545, 1.0, 0.487531908105, 0.426703095086, 0.0857649968092, 1.0
13-14, Man City, Fulham, 5, 0, H, 0.63740803622, 0.31675155631, 0.0458404074703, 1.0, 0.63740803622, 0.31675155631, 0.0458404074703, 1.0
13-14, Newcastle, Crystal Palace, 1, 0, H, 0.458424348333, 0.351536333188, 0.19003931848, 1.0, 0.5125819135, 0.351536333188, 0.135881753313, 1.0
13-14, Norwich, Sunderland, 2, 0, H, 0.396430847674, 0.36073932441, 0.242829827916, 1.0, 0.486966220523, 0.427861695347, 0.0851720841301, 1.0
13-14, West Ham, Man United, 0, 2, A, 0.188254106702, 0.359499927315, 0.452245965983, 1.0, 0.188254106702, 0.359499927315, 0.452245965983, 1.0
13-14, Aston Villa, Stoke, 1, 4, A, 0.397869972977, 0.36083293594, 0.241297091082, 0.999999999999, 0.246129391193, 0.36083293594, 0.393037672866, 0.999999999999
13-14, Tottenham, Southampton, 3, 2, H, 0.396930865369, 0.36797975004, 0.235089384591, 1.0, 0.457237778832, 0.412221167537, 0.130541053631, 1.0
13-14, Arsenal, Swansea, 2, 2, D, 0.52856135402, 0.345086976963, 0.126351669017, 1.0, 0.417226140104, 0.410578279267, 0.17219558063, 1.0
13-14, Man United, Man City, 0, 3, A, 0.235488958991, 0.385646687697, 0.378864353312, 1.0, 0.111261829653, 0.385646687697, 0.50309148265, 1.0
13-14, Newcastle, Everton, 0, 3, A, 0.251842358219, 0.373117590516, 0.375040051266, 1.0, 0.126850368472, 0.373117590516, 0.500032041013, 1.0
13-14, Liverpool, Sunderland, 2, 1, H, 0.653764914083, 0.299423417252, 0.0468116686647, 1.0, 0.653764914083, 0.299423417252, 0.0468116686647, 1.0
13-14, West Ham, Hull, 2, 1, H, 0.377346278317, 0.365533980583, 0.2571197411, 1.0, 0.439611650485, 0.409946601942, 0.150441747573, 1.0
13-14, Arsenal, Man City, 1, 1, D, 0.226846057572, 0.382352941176, 0.390801001252, 1.0, 0.226846057572, 0.382352941176, 0.390801001252, 1.0
13-14, Crystal Palace, Chelsea, 1, 0, H, 0.0977532518723, 0.301832873473, 0.600413874655, 1.0, 0.187977926685, 0.35070457233, 0.461317500985, 1.0
13-14, Man United, Aston Villa, 4, 1, H, 0.566053688438, 0.327203551046, 0.106742760516, 1.0, 0.65284295075, 0.327203551046, 0.0199534982036, 1.0
13-14, Southampton, Newcastle, 4, 0, H, 0.485306234551, 0.347157374348, 0.167536391101, 1.0, 0.691183740731, 0.347157374348, -0.0383411150786, 1.0
13-14, Stoke, Hull, 1, 0, H, 0.408359621451, 0.356151419558, 0.235488958991, 1.0, 0.467523659306, 0.356151419558, 0.176324921136, 1.0
13-14, Swansea, Norwich, 3, 0, H, 0.482325324496, 0.348522507595, 0.169152167909, 1.0, 0.585860259597, 0.348522507595, 0.0656172328082, 1.0
13-14, West Brom, Cardiff, 3, 3, D, 0.454506190613, 0.36236682983, 0.183126979557, 1.0, 0.346108551684, 0.426130146847, 0.227761301469, 1.0
